//////////////////////////////////////////////// SUNNY
// Amb     Amb_Obj    Amb_bl     Amb_Obj_bl	Dir          Sky top			Sky bot		SunCore 		SunCorona   SunSz  SprSz	SprBght Shdw LightShd  PoleShd 	FarClp 	 FogSt 	LightOnGround	LowCloudsRGB TopCloudRGB BottomCloudRGB		BlurRGB					WaterRGBA
// Midnight
55 55 45   55 55 45   55 55 45   55 55 45   255 255 255  0 0 5			0 0 15		255 155 0      	255 0 0     1.0    1.0      1.0     200     100    0		2000.0   100.0	1.0				30 20 0		0 0 0		31 42 50			056  038  000			85  85  66  192
// 2AM
55 55 45   55 55 45   55 55 45   55 55 45   255 255 255  0 0 5			0 0 15		255 128 0    	255 128 0   1.0    1.0      1.0     200     100    0		2000.0   100.0	1.0				30 20 0		0 0 0		35 46 50			056  038  000			85  85  66  192
// 3AM
55 55 45   55 55 45   55 55 45   55 55 45   255 255 255  0 0 5  			0 0 15		255 128 0      	255 0 0     1.0    1.0      1.0    	200     100    0		2000.0   100.0	1.0				30 20 0		0 0 0		33 42 50			056  038  000			85  85  66  192
// 4AM
55 55 45   55 55 45   55 55 45   55 55 45   255 255 255  0 0 5  			0 0 0		255 128 0    	255 128 0   1.0    1.0      1.0    	200     100    0		2000.0   100.0	1.0				30 20 0		0 0 0		50 30 0				056  038  000			85  85  66  192
// 5AM
80 74 70   80 74 70   80 74 70   80 74 70   255 255 255  0 0 50 	 	102 86 58	255 128 0      	255 0 0     8.4    1.0      1.0		150     100    0		2000.0   100.0	1.0				70 27 10	0 0 0		50 43 36			056  038  000			120  127  79  192
// 6AM
90 90 90   90 90 90   90 90 90   90 90 90   255 255 255  40 100 240  	209 167 168	255 128 0    	255 128 0   8.4    1.0      0.9		140		100    0		2000.0   100.0	0.75			100 34 25	50 50 50	120 92 88			056  032  000			185 160 160 192
// 7AM	
90 90 90   90 90 90   90 90 90   90 90 90   205 255 255   90 205 255     187 146 116	255 128 0      	255 0 0     7.4    1.0      0.8		100		50     0		2000.0   100.0	0.5				120 40 40	100 90 100	159 142 106			056  028  000			145 170 170 192
// 8AM
125 120 85  100 90 85  100 90 85  100 90 85  205 255 255   90 205 255   	196 172 170 255 128 0    	255 128 0   4.4    1.0      0.7		140		0      0		2000.0   100.0	1.0				120 100 100	230 249 255	90 126 140			056  038  000			145 150 170 192
// 9AM
125 120 85   85 85 85   85 85 85   85 85 85   205 255 255   90 205 255     210 210 210	255 128 0      	255 0 0     4.4    1.0      0.3     140		0      0		2000.0   100.0	1.0				120 100 100	230 249 255	90 126 140			056  038  000			100 120 170 192
// 10AM
125 120 85   85 85 85   85 85 85   85 85 85   255 255 255   86 135 253     134 164 200	255 128 0    	255 128 0   2.5    1.0      0.3     150		0      0		2000.0   10.0	1.0				120 100 100	230 249 255	90 126 140			056  038  000			60 150 200 192
// 11AM
125 120 85   85 85 85   85 85 85   85 85 85   255 255 255   86 135 253     134 164 200	255 128 0      	255 0 0     2.5    1.0      0.3     150		0      0		2000.0   10.0	1.0				120 100 100	255 255 255	120 120 120			056  038  000			60 150 200 192
//
// Amb     Amb_Obj    Amb_bl     Amb_Obj_bl	Dir          Sky top			Sky bot		SunCore 		SunCorona   SunSz  SprSz	SprBght Shdw LightShd  PoleShd 	FarClp 	 FogSt 	LightOnGround	LowCloudsRGB TopCloudRGB BottomCloudRGB		BlurRGBA				WaterRGBA
// Midday
125 120 85   90 90 90   90 90 90   90 90 90   255 255 255 	90 180 255   	90 200 255	255 128 0    	255 128 0   2.5    1.0      0.3     150		0      0		2000.0   10.0	1.0				120 100 100	255 255 255	180 255 255			50  30  00				90 170 170 192
// 1PM
125 120 85   90 90 90   90 90 90   90 90 90   255 255 255 	90 146 214   	90 200 255	255 128 0    	255 128 0   2.5    1.0      0.3     150		0      0		2000.0   10.0	1.0				120 100 255	255 255 255	255 255 255			50  30  00				90 170 170 192
// 2PM
125 120 85   90 90 90   90 90 90   90 90 90   255 255 255 	90 146 214   	90 200 255	255 128 0    	255 128 0   2.5    1.0      0.3     150		0      0		2000.0   10.0	1.0				120 100 255	255 255 255	255 255 255			50  30  00				90 170 170 192
// 3PM	
125 120 85   85 85 85   85 85 85   85 85 85   255 255 255 	90 146 214   	90 200 255	255 128 0    	255 128 0   2.5    1.0      0.3     150		0      0		2000.0   10.0	1.0				120 100 255	255 255 255	255 255 255			50  35  15				90 170 170 192
// 4PM	
125 120 85   85 85 85   85 85 85   85 85 85   255 255 255 	90 200 255   	90 200 255 	255 128 0    	255 128 0   2.5    1.0      0.3     150		0      0		2000.0   10.0	1.0				120 100 255	255 255 255	255 255 255			50  35  15				90 170 170 192
// 5PM
125 120 85   85 85 85   85 85 85   105 105 105   255 253 250 	90 155 255    	90 200 255	255 128 0      	255 120 120 7.0    1.0      0.8     140		0      0		2000.0   10.0	0.4				120 100 100	255 255 255	120 120 120			056  038  000			90 170 170 192
// 6PM
125 120 85   85 85 85   85 85 85   105 105 105   255 255 170 	114 163 192   	165 159 146	255 128 0      	255 0 0     7.5    1.0      0.9     120     0      0		2000.0   10.0	0.5				120 40 40	172 172 140	200 107 100			056  038  000			153 95  87 192
// 7PM
90 65 27   90 65 27   90 65 27   105 105 105   215 125 147 	109 142 157   	165 155 130	255 128 0      	255 0 0     7.5    1.0      1.0     110     40     0		2000.0   10.0	0.75			120 40 40	148 168 168	200 123 96			56  038  000			153 95  87  192
// 8PM
55 55 55   55 55 55   55 55 55   105 105 105   225 225 225 	109 142 189   	165 155 130	255 128 0      	155 0 0     2.0    1.0      1.0     100     60     0		2000.0   10.0	1.0				120 40 40	111 91 78	0 0 0				056  038  000			67  67  67  192
// 9PM
55 55 55   55 55 55   55 55 55   105 105 105   225 225 225 	30 20 50   		155 155 130	255 5 0        	55 0 0      2.5    1.0      1.0     100     80     0		2000.0   10.0	1.0				100 34 25	100 85 82	0 0 0				056  038  000			67  67  67  192
// 10PM
55 55 55   55 55 55   55 55 55   105 105 105   225 225 225	 20 15 45    	66 66 64	255 5 8        	5 8 0       1.0    1.0      1.0     160     100    0	 	2000.0   10.0	1.0				70 27 10	95 52 53	0 0 0				056  038  000			67  67  62  192
// 11PM
55 55 55   55 55 55   55 55 55   105 105 105   225 225 225 	15 10 40   		55 45 45	255 5 0        	5 0 0       1.0    1.0      1.0     160     100    0	 	2000.0   10.0	1.0				30 20 0		23 32 33	30 33 34			056  038  000			67  67  62  192
//
///////////////////////////////////////////////////////////////////////////////////// RAINY
//
// Amb     Amb_Obj    Amb_bl     Amb_Obj_bl	Dir          Sky top			Sky bot		SunCore 		SunCorona   SunSz  SprSz	SprBght Shdw LightShd  PoleShd 	FarClp 	 FogSt 	LightOnGround	LowCloudsRGB TopCloudRGB	BottomCloudRGB		BlurRGBA				WaterRGBA
// Midnight
34 72 96   34 72 96   34 72 96   34 72 96    197 197 195  10 10 10     	20 20 20	0 0 0        	0 0 0  	    1.0    1.0       1.0    200     100    0		650.0   5.0	    1.0   			30 20 0      50 50 50       0 0 0			016  048  010			59  68  77  192
// 1AM
34 72 96   34 72 96   34 72 96   34 72 96    197 197 195  10 10 10     	20 20 20	0 0 0        	0 0 0       1.0    1.0       1.0    200     100    0		650.0   5.0		1.0   			30 20 0      50 50 50       0 0 0			006  048  010			59  68  78  192
// 2AM
34 72 96   34 72 96   34 72 96   34 72 96    197 197 195  10 10 10     	20 20 20	0 0 0        	0 0 0       1.0    1.0       1.0    200     100    0		650.0   5.0		1.0   			30 20 0      50 50 50       0 0 0			000  048  010			54  59  65  192
// 3AM
17 36 48   17 36 48   17 36 48   17 36 48    197 197 195  10 10 10     	20 20 20	0 0 0        	0 0 0       1.0    1.0       1.0    200     100    0		650.0   5.0		1.0   			30 20 0      50 50 50       0 0 0			000  048  020			54  59  65  192
// 4AM
17 36 48   17 36 48   17 36 48   17 36 48    197 197 195  10 10 10     	20 20 20	0 0 0        	0 0 0       1.0    1.0       1.0    200     100    0		650.0   5.0		1.0   			30 20 0      50 50 50       0 0 0			000  048  020			54  59  65  192
// 5AM
34 72 96   34 72 96   34 72 96   34 72 96    197 197 195  10 10 10     	20 20 20	0 0 0        	0 0 0       1.0    1.0       1.0    200     100    0		650.0   5.0		1.0   			70 27 10     50 50 50       0 0 0			000  048  020			59  68  77  192
// 6AM
34 72 96   34 72 96   34 72 96   34 72 96   197 197 195  10 10 10     	20 20 20	0 0 0        	0 0 0       3.4    0.9       0.9    200     100    0		650.0   5.0		0.9 			100 34 25    50 50 50       0 0 0			000  048  020			62  72  77  192
// 7AM
34 72 96   34 72 96   34 72 96   34 72 96   197 197 195  40 40 40    		50 50 50	0 0 0        	0 0 0       2.5    0.7       0.8    80      80     0		650.0   5.0		0.8  			120 40 40    150 150 150    0 0 0			000  048  020			107 117 122 192
// 8AM
85 85 85   85 85 85   85 85 85   85 85 85   197 197 195  40 40 40     	50 50 50	0 0 0        	0 0 0       2.5    0.5       0.7    80      50     40		650.0   5.0		0.7  			120 40 40    150 150 150    0 0 0			010  046  022			141 141 140 192
// 9AM
85 85 85   85 85 85   85 85 85   85 85 85   197 197 195  80 80 80        70 70 70		0 0 0        	0 0 0       2.0    0.5       0.7    80      50     80		650.0   5.0		0.7  			120 40 40    150 150 150    0 0 0			020  040  025			141 141 140 192
// 10AM
85 85 85   85 85 85   85 85 85   85 85 85   197 197 195  80 80 80        70 70 70		0 0 0        	0 0 0       1.0    0.5       0.7    80      50     120		650.0   5.0		0.7  			120 100 100  150 150 150    0 0 0			030  038  030			141 141 140 192
// 11AM
85 85 85   85 85 85   85 85 85   85 85 85   197 197 195  80 80 80        70 70 70		0 0 0        	0 0 0       1.0    0.5       0.7    80      50     120		650.0   5.0		0.7  			120 100 100  150 150 150    0 0 0			030  038  030			141 141 140 192
//
// Amb     Amb_Obj    Amb_bl     Amb_Obj_bl	Dir          Sky top			Sky bot		SunCore 		SunCorona   SunSz  SprSz	SprBght Shdw LightShd  PoleShd 	FarClp 	 FogSt 	LightOnGround	LowCloudsRGB TopCloudRGB 	BottomCloudRGB		BlurRGB				WaterRGBA
// Midday
85 85 85   85 85 85   85 85 85   85 85 85   197 197 195  80 80 80       	70 70 70 	0 0 0        	0 0 0       1.0    0.5       0.7    80      50     120		650.0   5.0		0.7  			120 100 100  150 150 150    0 0 0			030  038  030			141 141 140 255
// 1PM
85 85 85   85 85 85   85 85 85   85 85 85   197 197 195  80 80 80       	70 70 70    0 0 0        	0 0 0		1.0    0.5       0.7    80      50     120		650.0   5.0		0.7  			120 100 100  140 150 145    0 0 0			030  038  030			141 141 140 255
// 2PM
85 85 85   85 85 85   85 85 85   85 85 85   197 197 195  80 80 80       	70 70 70	0 0 0        	0 0 0       1.5    0.5       0.7    80      50     120		650.0   5.0		0.7  			120 100 100  140 150 145    0 0 0			030  038  030			141 141 140 192
// 3PM
85 85 85   85 85 85   85 85 85   85 85 85   197 197 195  80 80 80       	70 70 70	0 0 0        	0 0 0       2.5    0.5       0.7    80      50     120		650.0   5.0		0.7  			120 100 100  150 150 150    0 0 0			030  038  030			141 141 140 192
// 4PM
85 85 85   85 85 85   85 85 85   85 85 85   197 197 195  80 80 80       	70 70 70	0 0 0        	0 0 0       2.8    0.5       0.7    80      50     120		650.0   5.0		0.7  			120 100 100  150 150 150    0 0 0			030  038  030			141 141 140 192
// 5PM
85 85 85   85 85 85   85 85 85   85 85 85   197 197 195  80 80 80       	70 70 70	0 0 0        	0 0 0       3.0    0.7       0.8    80      50     80		650.0   5.0		0.7  			120 40 40    150 150 150    0 0 0			020  040  025			141 141 140 192
// 6PM
85 85 85   85 85 85   85 85 85   85 85 85   197 197 195  80 80 80       	70 70 70	0 0 0        	0 0 0       3.5    0.9       0.9    80      50     40		650.0   5.0		0.8  			120 40 40    150 150 150    0 0 0			020  040  025			141 141 140 192
// 7PM
34 72 92   34 72 92   34 72 92   34 72 92   197 197 195  80 80 80       	70 70 70	0 0 0        	0 0 0       3.5    1.0       1.0    80      50     0		650.0   5.0		0.9  			120 40 40    150 150 150    0 0 0			010  046  022			116 135 144 192
// 8PM
66 97 122  66 97 122  66 97 122  66 97 122  197 255 255  40 40 40         70 70 70	0 0 0        	0 0 0       2.0    1.0       1.0    80      80     0		650.0   5.0		1.0  			120 40 40    50 50 50       0 0 0			000  048  020			132 176 189 192
// 9PM
66 97 122  66 97 122  66 97 122  66 97 122  197 255 255  40 40 40         50 50 50  	0 0 0        	0 0 0       2.5    1.0       1.0    200     100    0		650.0   5.0		1.0  			100 34 25    50 50 50       0 0 0			000  048  020			132 176 189 192
// 10PM
66 97 122  66 97 122  66 97 122  66 97 122   197 197 195  40 40 40         50 50 50	0 0 0        	0 0 0       1.0    1.0       1.0    200     100    0		650.0   5.0		1.0   			70 27 10     50 50 50       0 0 0			000  048  020			161 176 189 192
// 11PM
34 72 96   34 72 96   34 72 96   34 72 96    197 197 195  40 40 40       	50 50 50	0 0 0        	0 0 0       1.0    1.0       1.0	200     100    0		650.0   5.0		1.0   			30 20 0      50 50 50      	0 0 0			000  048  020			60  69  74  192
//
////////////////////////////////////////////////// EXTRACOLOURS
// These colours do not belong to a weather type but can be set by the level designers for interiors.
// Amb     Amb_Obj    Amb_bl     Amb_Obj_bl	Dir          Sky top			Sky bot		SunCore 		SunCorona   SunSz  SprSz	SprBght Shdw LightShd  PoleShd 	FarClp 	 FogSt 	LightOnGround	LowCloudsRGB TopCloudRGB BottomCloudRGB		BlurRGB				WaterRGBA
// Extra Colour 1  --------MALIBU CLUB---------------------------------------------------------------------------CLUB-----------------------------------------------CLUB----------------------------- 
22 20 22	22 20 22	22 20 22	22 20 22	22 22 20		0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		300.0	 0.0	1.0				30 20 0		23 32 33	3 3 3     			056  038  010			65  65  65  192
//
// Extra Colour 2  ---------Strip Club --------
42 32 32 	42 32 32 	42 32 32 	42 32 32 	44 44 44		0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			056  038  000			85  85  65  192
//
// Extra Colour 3------------Hotel------------
32 32 32    55 55 55    32 32 32    55 55 55    125 125 125		0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			056  038  000			85  85  65  192
//
// Extra Colour 4----------Bank---------------
22 22 22    22 22 22    22 22 22    22 22 22    22 22 22		0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			056  038  000			85  85  65  192
//
// Extra Colour 5-------------Police HQ-------------
55 55 55    55 55 55    55 55 55    55 55 55    222 222 222		0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			056  038  000			85  85  65  192
//
// Extra Colour 6------------------Mall---------------------
55 55 55    55 55 55    55 55 55    55 55 55    222 222 222		0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			056  038  000			85  85  65  192
//
// Extra Colour 7-------------------Rifle Range---------------------------
55 55 55    55 55 55    55 55 55    55 55 55    222 222 222		0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			056  038  000			85  85  65  192
//
// Extra Colour 8-------------------Mansion------------------------
55 55 55    55 55 1    55 55 55    55 55 55    222 222 222		0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			056  038  000			85  85  65  192
//
// Extra Colour 9----------------------dirtring-------------------
20 20 20	20 20 20	20 20 20	20 20 20	1 1 1		1 1 1			05 05 05	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     		33  33  33			85  85  65  192
//
// Extra Colour 10--------------Blood ring------------
20 20 20	20 20 20	20 20 20	20 20 20	1 1 1		1 1 1			05 05 05	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     		33  33  33			85  85  65  192
//
// Extra Colour 11-----------------Hot ring
20 20 20	20 20 20	20 20 20	20 20 20	1 1 1		1 1 1			05 05 05	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     		33  33  33			85  85  65  192
//
// Extra Colour 12--------concerthall
55 55 55    55 55 55    55 55 55    55 55 55    222 222 222		0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			056  038  000			85  85  65  192
//
// Extra Colour 13------auntie poulets
22 22 22    22 22 22    22 22 22    22 22 22    22 22 22		1 1 1				1 1 1	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			66  058  050			85  85  65  192
//
// Extra Colour 14------------intro at docks
55 55 55    55 55 55    55 55 55    55 55 55    222 222 222		0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			056  038  000			85  85  65  192
//
// Extra Colour 15------biker bar
22 22 22    22 22 22    22 22 22    22 22 22    1 1 1		0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			022  012  002			85  85  65  192
//
// Extra Colour 16----------the intro cafe dark room
2 2 2    	2 2 2		2 2 2    	2 2 2		0 0 0			0 0 0	0 0 0      255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			056  038  000			85  85  65  192
//
// Extra Colour 17----------studio---------
23 23 23    23 23 23    23 23 23    23 23 23    1 1 1   	   0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			43  43  33			85  85  65  192
// Extra Colour 18
55 55 55    55 55 55    55 55 55    55 55 55    222 222 222      0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			056  038  000			85  85  65  192
// Extra Colour 19
55 55 55    55 55 55    55 55 55    55 55 55    222 222 222      0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			056  038  000			85  85  65  192
// Extra Colour 20
55 55 55    55 55 55    55 55 55    55 55 55    222 222 222      0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			056  038  000			85  85  65  192
// Extra Colour 21
55 55 55    55 55 55    55 55 55    55 55 55    222 222 222      0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			056  038  000			85  85  65  192
// Extra Colour 22
55 55 55    55 55 55    55 55 55    55 55 55    222 222 222      0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			056  038  000			85  85  65  192
// Extra Colour 23
55 55 55    55 55 55    55 55 55    55 55 55    222 222 222      0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			056  038  000			85  85  65  192
// Extra Colour 24
55 55 55    55 55 55    55 55 55    55 55 55    222 222 222      0 0 0			0 0 0	255 255 0       5 0 0       1.0    1.0      1.0		200     100    0		2000.0	 100.0	1.0				30 20 0		23 32 33	3 3 3     			056  038  000			85  85  65  192

